id,X_grid,Y_grid,N_count,V_mean,V_sigma,h1,h2,h3,h4,v0_cell,s_cell,nonempty
487,-5.0,-0.16666658,1195.0,164.35103,40.40358,-0.010183613,-0.022983352,-0.0771496,-0.118616775,164.76936,41.078793,True
488,-4.6,-0.16666658,1295.0,157.44829,42.12848,0.024056034,-0.056639,-0.0647294,-0.10859182,156.39134,43.938072,True
489,-4.2,-0.16666658,1438.0,149.15845,42.75795,0.047799166,0.14522564,-0.006275705,-0.15777643,147.29514,38.982407,True
490,-3.8000002,-0.16666658,1574.0,142.959,45.17008,0.041944034,0.11030732,-0.04564351,-0.11026499,141.19553,42.043755,True
491,-3.4,-0.16666658,1872.0,134.74004,45.86934,0.008998146,-0.015764777,0.0011350769,-0.118587285,134.32256,46.391403,True
492,-2.9999995,-0.16666658,2046.0,126.74962,48.864437,0.0076116933,0.0057337414,0.039788548,-0.078764014,126.379234,48.66899,True
493,-2.5999997,-0.16666658,2166.0,112.79264,50.15361,-0.14034711,-0.014740397,0.07867976,-0.08543752,119.97868,51.202595,True
494,-2.1999998,-0.16666658,2437.0,101.27142,53.106403,-0.033879332,0.06476529,0.009936153,-0.025490843,102.994415,50.85646,True
495,-1.8000001,-0.16666658,2658.0,86.65549,53.78239,-0.0759892,0.058442086,0.074193135,-0.025331557,90.59371,51.827198,True
496,-1.4,-0.16666658,2860.0,70.985,56.113636,0.17756525,0.0052870694,0.055987306,-0.0051308144,60.89909,56.800995,True
497,-0.99999964,-0.16666658,3123.0,54.628345,56.374676,-0.021217981,-0.107835665,0.061560005,0.036228582,55.928062,61.253365,True
498,-0.59999967,-0.16666658,3223.0,34.16105,59.877495,0.01855138,0.017906932,0.07761079,0.10662611,33.063873,59.143345,True
499,-0.19999993,-0.16666658,3362.0,10.346429,60.993484,0.14910015,-0.094452694,0.00024432043,0.10224482,0.44860554,66.383934,True
500,0.20000029,-0.16666658,3461.0,-12.977988,60.57113,0.02706856,-0.037634946,-0.02984623,0.097477056,-14.663654,62.27443,True
501,0.6000004,-0.16666658,3205.0,-34.132713,59.740116,-0.035511218,-0.13101482,-0.010640517,0.08098079,-31.780586,66.23671,True
502,1.0,-0.16666658,3061.0,-54.939434,58.323124,-0.035704825,0.06200906,-0.05881012,0.09413553,-52.941574,55.955452,True
503,1.4000001,-0.16666658,2792.0,-74.30749,56.178173,0.22023122,0.0032861899,-0.061495896,-0.032875083,-86.96026,57.452057,True
504,1.8000002,-0.16666658,2637.0,-87.675995,53.486042,0.085022606,0.10181987,-0.060804363,-0.03802853,-91.94119,50.16543,True
505,2.2000003,-0.16666658,2407.0,-101.48017,50.201694,-0.06291504,-0.00988508,-0.06673352,-0.018130934,-98.29299,50.658012,True
506,2.6000004,-0.16666658,2189.0,-115.38135,49.07262,-0.037588794,0.02013903,-0.047636833,-0.07335152,-113.56129,48.421574,True
507,3.0,-0.16666658,2049.0,-125.47231,48.175247,0.020297028,0.12202036,-0.053058725,-0.11097226,-126.37541,44.497227,True
508,3.4,-0.16666658,1793.0,-132.9966,47.09774,-0.1127075,-0.059872888,0.012863597,-0.08434519,-127.40923,49.573376,True
509,3.8000002,-0.16666658,1645.0,-142.84813,44.64351,-0.07864595,-0.109059736,0.008296511,-0.058699977,-139.01614,48.72277,True
510,4.2000003,-0.16666658,1465.0,-151.57817,43.152077,-0.0030492453,-0.026108708,0.0519236,-0.090871975,-151.44397,43.972107,True
511,4.6000004,-0.16666658,1318.0,-157.48685,42.94862,0.16816288,0.09496385,0.13236374,-0.07776858,-164.35428,40.83886,True
512,5.0,-0.16666658,1142.0,-166.52443,39.930187,-0.13820912,-0.060914293,0.09954343,-0.09157209,-160.69022,42.213024,True
513,5.4,-0.16666658,1017.0,-170.40149,38.12454,-0.008313092,-0.014957748,0.119178884,-0.06765037,-170.08133,38.53467,True
514,5.8,-0.16666658,883.0,-175.12143,36.968445,0.16025963,0.050751973,0.1916746,-0.0062508364,-180.91396,36.144543,True
515,6.2000003,-0.16666658,775.0,-177.16014,37.90129,-0.20345964,-0.02415537,0.17916524,-0.13844736,-169.13986,39.41962,True
516,6.6000004,-0.16666658,749.0,-182.80437,34.23945,0.0046527823,0.1364806,0.26532423,-0.061209492,-182.95013,31.348278,True
517,7.0,-0.16666658,651.0,-184.92606,35.64435,0.26117238,0.22742777,0.44706517,0.223191,-193.24107,31.837044,True
518,7.4,-0.16666658,577.0,-188.43028,33.089367,0.13351001,0.19664311,0.48180366,0.2287146,-192.3655,29.475485,True
519,7.8,-0.16666658,494.0,-191.23312,32.391586,0.02627379,-0.04739818,0.3094724,0.046334524,-192.11455,33.54743,True
520,-7.8,-0.09999992,601.0,190.05109,32.635117,0.16234012,-0.09040444,-0.29561257,-0.035877544,184.29039,35.48561,True
521,-7.4,-0.09999992,680.0,188.02924,35.100136,0.17618239,0.10645788,-0.37878752,-0.07343765,182.18477,33.17332,True
522,-7.0,-0.09999992,761.0,182.34755,36.668224,-0.014631324,-0.1898487,-0.14216283,0.016808994,182.9749,42.8785,True
523,-6.6,-0.09999992,809.0,181.67715,36.092815,-0.022228971,-0.0742445,-0.19846497,-0.004844215,182.5255,38.161125,True
524,-6.2,-0.09999992,1018.0,177.86607,37.488125,-0.010161053,0.085074425,-0.23817186,-0.059164114,178.22603,35.41926,True
525,-5.8,-0.09999992,1107.0,170.49257,39.79702,0.010488014,-0.13062029,-0.10522842,-0.037049934,170.0302,44.07908,True
526,-5.4,-0.09999992,1194.0,167.91943,40.41194,0.20545447,0.02331117,-0.13047034,-0.14651872,159.57825,40.59929,True
527,-5.0,-0.09999992,1373.0,161.9967,41.109467,0.05834606,0.23094788,-0.14046246,-0.16033553,159.91129,35.738857,True
528,-4.6,-0.09999992,1530.0,158.45134,42.266594,-0.23322389,0.0646284,-0.12812188,-0.027452609,168.13144,41.506123,True
529,-4.2,-0.09999992,1608.0,151.80537,42.866207,0.12735549,-0.08747575,-0.06135907,-0.091164656,145.9185,46.222736,True
530,-3.8000002,-0.09999992,1897.0,141.47914,46.350124,0.109184876,0.11016428,0.025230864,-0.13767822,136.74733,43.337307,True
531,-3.4,-0.09999992,2067.0,133.50916,47.188763,-0.09078474,0.1472058,0.0077704755,-0.14465098,137.42007,43.07822,True
532,-2.9999995,-0.09999992,2222.0,123.19314,49.047928,0.009863085,-0.019871945,0.03426772,-0.09959952,122.70246,49.75461,True
533,-2.5999997,-0.09999992,2476.0,114.47953,50.72448,0.10783549,-0.025633166,0.041947123,-0.077703804,108.87383,51.984146,True
534,-2.1999998,-0.09999992,2666.0,101.98621,52.715565,0.06288642,0.047266934,0.050378714,-0.09681353,98.7706,51.13243,True
535,-1.8000001,-0.09999992,3010.0,87.05641,54.352047,0.017660683,-0.028241508,0.08153807,-0.032521278,86.0766,55.480145,True
536,-1.4,-0.09999992,3146.0,70.46764,55.51684,0.0579398,0.04695041,0.079569764,0.069356196,67.3479,53.845444,True
537,-0.99999964,-0.09999992,3289.0,52.83082,57.2042,0.027905652,0.045664933,0.090434626,0.111066,51.283146,55.462177,True
538,-0.59999967,-0.09999992,3559.0,34.299206,59.634544,-0.014185372,0.034296323,0.029231291,0.10129892,35.12542,58.24452,True
539,-0.19999993,-0.09999992,3770.0,13.190956,60.53582,0.039347738,0.08526072,0.0024234152,0.16065916,10.939268,57.22584,True
540,0.20000029,-0.09999992,3824.0,-11.591198,62.49163,0.038689297,0.09164284,-0.044579428,0.13216747,-13.867555,58.83648,True
541,0.6000004,-0.09999992,3571.0,-36.164963,59.055145,-0.1863875,0.019441415,-0.0665862,0.09655224,-25.117716,59.270298,True
542,1.0,-0.09999992,3351.0,-53.593014,58.67722,0.10651549,0.044498727,-0.10309804,0.0633777,-59.687828,57.219917,True
543,1.4000001,-0.09999992,3226.0,-68.847786,55.763718,0.010972161,-0.006973238,-0.08445744,0.034860846,-69.46267,56.044228,True
544,1.8000002,-0.09999992,2982.0,-87.31175,54.904884,0.054183263,0.07867089,-0.09603418,-0.024019737,-90.137566,52.152973,True
545,2.2000003,-0.09999992,2682.0,-102.5726,52.444744,0.13634296,0.05005107,-0.07380165,-0.087423675,-109.543564,51.127262,True
546,2.6000004,-0.09999992,2575.0,-112.81461,51.16899,0.1241895,-0.03054083,-0.036344822,-0.062791705,-119.36406,52.737907,True
547,3.0,-0.09999992,2267.0,-122.83066,47.978683,0.052831348,-0.0068958146,-0.0410909,-0.11405123,-125.381645,48.281998,True
548,3.4,-0.09999992,2006.0,-134.712,47.437336,0.016920637,-0.1465049,-0.007278084,-0.036072556,-135.61365,53.28593,True
549,3.8000002,-0.09999992,1821.0,-142.7347,45.150055,0.121226296,-0.055687495,-0.006912367,-0.10734857,-148.48328,47.41964,True
550,4.2000003,-0.09999992,1560.0,-150.9732,43.57104,-0.026435405,-0.17771873,0.043770544,-0.019930592,-149.64139,50.37961,True
551,4.6000004,-0.09999992,1481.0,-155.94237,42.777313,0.10008244,0.04373924,0.05670473,-0.13120356,-160.11676,41.70988,True
552,5.0,-0.09999992,1357.0,-162.17317,41.773712,-0.14439158,0.12759571,0.09305359,-0.16810676,-156.57205,38.79207,True
553,5.4,-0.09999992,1212.0,-168.19325,40.727898,0.100540526,0.14979926,0.19945557,-0.079164006,-171.9285,37.152557,True
554,5.8,-0.09999992,1061.0,-173.24373,39.815662,0.18044221,0.078460656,0.22356047,-0.016654767,-180.16211,38.341118,True
555,6.2000003,-0.09999992,939.0,-174.97467,38.286137,-0.055287626,-0.100324504,0.16244991,-0.028398015,-172.68552,41.403965,True
556,6.6000004,-0.09999992,854.0,-181.5832,34.871582,-0.019042317,-0.082576506,0.16884471,-0.048411828,-180.87636,37.113586,True
557,7.0,-0.09999992,783.0,-185.06024,36.121647,-0.19702795,0.3111311,0.3801895,-0.0073823924,-179.04803,30.514961,True
558,7.4,-0.09999992,687.0,-185.60367,35.880062,-0.008427056,-0.00953505,0.2579102,-0.049105864,-185.2993,36.12576,True
559,7.8,-0.09999992,610.0,-188.34459,32.281174,0.047003638,0.22623636,0.43979084,0.1609061,-189.66647,28.120644,True
560,-7.8,-0.0333333,666.0,188.46815,35.351803,0.051041234,0.109250784,-0.45037472,0.0839232,186.78685,32.938984,True
561,-7.4,-0.0333333,731.0,182.67664,37.0411,0.005088909,-0.10877857,-0.20347308,-0.025753694,182.47171,40.26825,True
562,-7.0,-0.0333333,831.0,183.528,37.481037,0.012338163,0.043923423,-0.31788552,0.0136153195,183.07906,36.371925,True
563,-6.6,-0.0333333,901.0,178.8228,38.56898,-0.012603061,-0.20237754,-0.12866816,0.020059753,179.39828,45.655487,True
564,-6.2,-0.0333333,1033.0,175.53123,38.117622,-0.055829074,-0.0652998,-0.19568759,0.0071484502,177.7688,40.078617,True
565,-5.8,-0.0333333,1126.0,171.75874,39.370487,-0.12773143,0.039264765,-0.21149711,0.020982722,176.69185,38.62015,True
566,-5.4,-0.0333333,1335.0,167.81071,42.11853,0.1392504,-0.06800116,-0.14867453,-0.11381252,161.57393,44.786564,True
567,-5.0,-0.0333333,1470.0,162.05334,42.317623,0.055342827,-0.051996693,-0.1332831,-0.08963169,159.61606,44.037903,True
568,-4.6,-0.0333333,1589.0,156.33833,43.33101,-0.022349104,0.017900188,-0.066986494,-0.11398275,157.29492,42.80275,True
569,-4.2,-0.0333333,1750.0,150.49379,43.939255,-0.122864135,0.016989226,-0.048840825,-0.11754727,155.86842,43.74413,True
570,-3.8000002,-0.0333333,1940.0,143.51314,45.766712,-0.048449714,0.0561847,-0.024566492,-0.12986235,145.64969,44.097973,True
571,-3.4,-0.0333333,2259.0,133.40678,47.720726,-0.103085116,0.016365705,0.019603902,-0.12541088,138.29564,47.424862,True
572,-2.9999995,-0.0333333,2408.0,125.22325,49.358414,0.037713256,0.11330927,0.051355746,-0.14789523,123.49406,45.851494,True
573,-2.5999997,-0.0333333,2643.0,111.76577,50.73573,-0.10169654,0.15293641,0.06881993,-0.09327743,116.46429,46.20075,True
574,-2.1999998,-0.0333333,2885.0,100.86049,51.90827,-0.07097288,0.0056170793,0.08862707,-0.08521015,104.5393,51.832714,True
575,-1.8000001,-0.0333333,3000.0,87.4186,54.434715,0.02601695,-0.015553746,0.07641325,-0.010497323,85.98609,55.06238,True
576,-1.4,-0.0333333,3311.0,72.862206,55.596416,-0.112342566,-0.05411887,0.09986019,0.017077537,79.40655,58.25391,True
577,-0.99999964,-0.0333333,3568.0,54.904144,56.23042,-0.0022191955,0.024960376,0.106108926,0.029299667,55.026764,55.26367,True
578,-0.59999967,-0.0333333,3888.0,35.01333,59.604294,-0.0422211,0.0773699,0.08192727,0.11782784,37.40449,56.634315,True
579,-0.19999993,-0.0333333,3996.0,12.74008,61.279125,0.08048949,0.04843988,0.0047698026,0.16142109,7.9539485,59.46275,True
580,0.20000029,-0.0333333,4003.0,-11.652356,62.1695,-0.085710265,0.012847203,-0.008983366,0.11258163,-6.3524103,61.835785,True
581,0.6000004,-0.0333333,3886.0,-33.287014,59.395386,0.041397005,-0.08798698,-0.04762213,0.058044046,-35.91727,63.5379,True
582,1.0,-0.0333333,3570.0,-53.52748,56.66242,0.0025334198,0.0011636745,-0.07010537,0.037756383,-53.670918,56.616066,True
583,1.4000001,-0.0333333,3313.0,-71.178444,55.685963,0.11860464,-0.012177784,-0.09694638,-0.0056827953,-77.88883,56.57812,True
584,1.8000002,-0.0333333,3146.0,-86.08633,53.302277,0.12874529,-0.084976226,-0.09862032,-0.027947845,-93.47226,57.36919,True
585,2.2000003,-0.0333333,2841.0,-100.269646,52.65955,0.13577282,-0.01221285,-0.06353781,-0.07788742,-107.55056,53.62553,True
586,2.6000004,-0.0333333,2639.0,-113.39036,51.49195,-0.28275716,0.093853615,-0.08472548,-0.049938608,-99.20032,50.18453,True
587,3.0,-0.0333333,2411.0,-124.98538,48.6555,-0.012992124,0.015805911,-0.048666134,-0.13033608,-124.36009,48.12483,True
588,3.4,-0.0333333,2167.0,-132.99115,47.159203,-0.042859554,-0.038696498,-0.014863062,-0.10321927,-130.91022,48.552418,True
589,3.8000002,-0.0333333,2008.0,-141.96535,45.859905,0.03751965,0.06552967,-0.0030577043,-0.153982,-143.61235,43.900703,True
590,4.2000003,-0.0333333,1742.0,-148.73976,44.04441,-0.22929052,0.025852457,0.051533766,-0.13314909,-138.55878,44.40169,True
591,4.6000004,-0.0333333,1602.0,-156.75398,43.638744,-0.26500437,0.32170352,0.023589838,-0.15770908,-146.92624,37.084682,True
592,5.0,-0.0333333,1472.0,-160.58037,41.93624,0.087404095,0.00813451,0.090467244,-0.09268744,-164.23863,41.85546,True
593,5.4,-0.0333333,1295.0,-169.63701,41.450176,0.096915364,0.1463895,0.25754723,-0.03373323,-173.30775,37.87588,True
594,5.8,-0.0333333,1120.0,-172.54465,39.58663,-0.031688247,0.028117428,0.21499898,-0.059119925,-171.31389,38.84101,True
595,6.2000003,-0.0333333,1098.0,-179.36339,37.354534,-0.08100936,-0.032393143,0.22023019,-0.058742125,-176.25479,38.37298,True
596,6.6000004,-0.0333333,984.0,-179.40497,38.990158,0.13028209,-0.056598455,0.20437095,0.025431031,-184.75053,41.031555,True
597,7.0,-0.0333333,794.0,-183.7886,36.700275,0.07533683,-0.01814266,0.25732797,0.0194009,-186.59776,37.289375,True
598,7.4,-0.0333333,757.0,-186.21797,35.816044,0.06721619,-0.08889331,0.20459017,0.017981624,-188.7993,38.40453,True
599,7.8,-0.0333333,626.0,-190.7601,33.916546,-0.13677835,0.1527825,0.4681883,0.019424649,-186.52065,30.995428,True
600,-7.8,0.03333336,663.0,185.76604,36.93623,0.059680812,-0.09036778,-0.29289365,-0.004004563,183.40082,39.630936,True
601,-7.4,0.03333336,710.0,184.38206,36.740486,0.030416463,0.03915611,-0.3319044,-9.460862e-05,183.2939,35.779057,True
602,-7.0,0.03333336,876.0,182.60252,37.14672,-0.024602575,0.003687765,-0.32428026,0.08546823,183.51437,37.061142,True
603,-6.6,0.03333336,908.0,182.30132,36.891735,0.16134675,0.26225236,-0.36234882,0.03995258,177.16852,31.812103,True
604,-6.2,0.03333336,1039.0,177.10445,37.86489,-0.09085291,-0.09175323,-0.17970064,0.061701562,180.80965,40.784653,True
605,-5.8,0.03333336,1130.0,173.64334,40.22896,-0.04153744,0.054142095,-0.19532192,-0.044439092,175.25514,38.802505,True
606,-5.4,0.03333336,1276.0,168.11298,41.214165,0.09557178,-0.10528919,-0.14376542,-0.05126191,163.82005,44.91641,True
607,-5.0,0.03333336,1414.0,163.26743,42.414276,-0.22399734,0.19000955,-0.23018505,0.00012799418,171.87411,38.42334,True
608,-4.6,0.03333336,1594.0,156.65076,43.889866,0.0037516076,0.118050456,-0.104705706,-0.11731002,156.49825,40.629833,True
609,-4.2,0.03333336,1814.0,149.40317,43.788868,-0.099249415,0.0020444593,-0.031164259,-0.1193006,153.76443,43.941708,True
610,-3.8000002,0.03333336,2009.0,142.81424,46.679256,-0.15026072,0.3280161,-0.06262158,-0.09894612,148.65659,38.881874,True
611,-3.4,0.03333336,2110.0,134.22966,46.934338,0.103092216,0.10787031,0.025108004,-0.12966521,129.70177,43.92096,True
612,-2.9999995,0.03333336,2415.0,122.69488,49.092487,0.043743446,0.028349489,0.054178067,-0.098464996,120.58732,48.18138,True
613,-2.5999997,0.03333336,2672.0,112.21781,50.749607,-0.14385718,0.031343095,0.08728549,-0.14077471,119.43373,50.16037,True
614,-2.1999998,0.03333336,2851.0,100.58305,52.910957,0.062121645,-0.044831436,0.07728701,-0.040716503,97.17971,54.785328,True
615,-1.8000001,0.03333336,3098.0,87.59828,53.89113,0.029671287,-0.07558477,0.0573228,-0.00897575,85.905365,57.053196,True
616,-1.4,0.03333336,3328.0,70.59771,56.394424,-0.14856045,0.048277866,0.073991075,0.0046640006,78.78856,55.13514,True
617,-0.99999964,0.03333336,3659.0,53.871616,58.137253,-0.023384752,-0.006720357,0.06533082,0.048657253,55.238102,58.431652,True
618,-0.59999967,0.03333336,3804.0,34.897835,58.21969,0.024029303,-0.052936655,0.0354009,0.0851609,33.44288,60.548393,True
619,-0.19999993,0.03333336,3980.0,12.287897,60.323948,-0.08913529,-0.01693941,0.030289913,0.09132336,17.752766,61.309803,True
620,0.20000029,0.03333336,4064.0,-13.186369,61.405106,-0.0016781364,-0.01711963,-0.02622837,0.09319412,-13.082072,62.16225,True
621,0.6000004,0.03333336,3778.0,-34.993813,60.152054,0.07835542,0.110231034,-0.042139065,0.11742886,-39.38945,56.09815,True
622,1.0,0.03333336,3675.0,-55.50226,57.689392,0.06549802,-0.055539686,-0.07086715,0.04820358,-59.44768,60.23829,True
623,1.4000001,0.03333336,3308.0,-71.43067,56.502396,0.09529461,-0.07711466,-0.06388028,0.0015180206,-77.164444,60.167976,True
624,1.8000002,0.03333336,3157.0,-88.126656,53.968216,-0.043826394,-0.057339143,-0.0640103,-0.02116211,-85.65662,56.358196,True
625,2.2000003,0.03333336,2879.0,-101.28526,52.368744,0.020603977,0.08763923,-0.06754292,-0.07671348,-102.303276,49.406376,True
626,2.6000004,0.03333336,2606.0,-111.91094,50.61241,0.27729395,0.06951524,-0.06688779,-0.1396926,-125.797554,50.079018,True
627,3.0,0.03333336,2482.0,-123.484276,49.422535,-0.070878215,0.15719831,-0.036203153,-0.07166535,-120.30929,44.79497,True
628,3.4,0.03333336,2169.0,-132.7193,47.59491,0.14378704,0.049448874,-0.008917082,-0.13475455,-139.40024,46.464806,True
629,3.8000002,0.03333336,1958.0,-143.09592,45.999237,-0.011176901,-0.04395617,0.019986562,-0.114758655,-142.56487,47.50287,True
630,4.2000003,0.03333336,1818.0,-149.96425,44.512596,0.122573204,0.03225633,0.05433213,-0.11044545,-155.33875,43.846695,True
631,4.6000004,0.03333336,1599.0,-157.24634,44.169884,0.03377385,0.084509745,0.12260243,-0.11378925,-158.65704,41.76694,True
632,5.0,0.03333336,1490.0,-161.8891,41.548565,-0.13864046,0.25728476,0.1058288,-0.14075135,-156.92155,35.83044,True
633,5.4,0.03333336,1299.0,-166.92249,40.57964,0.36677432,0.18873562,0.25331387,0.045155566,-180.90892,38.133636,True
634,5.8,0.03333336,1134.0,-172.54633,39.95967,0.010614844,-0.05791365,0.16334133,-0.029211337,-172.989,41.706673,True
635,6.2000003,0.03333336,1096.0,-177.71634,37.797775,-0.17196569,-0.04491181,0.2038727,-0.0961668,-170.89096,39.69036,True
636,6.6000004,0.03333336,967.0,-179.11629,39.15225,0.012980041,-0.0072614383,0.23796062,-0.034637317,-179.62723,39.357925,True
637,7.0,0.03333336,874.0,-183.59033,36.49556,-0.03318069,0.0496269,0.32920888,0.036750633,-182.41924,35.296436,True
638,7.4,0.03333336,721.0,-185.50325,36.33234,0.004916015,-0.14104274,0.22448842,0.05024735,-185.70288,40.607758,True
639,7.8,0.03333336,642.0,-186.26836,36.749733,0.10012188,0.1925081,0.5647285,0.30285397,-189.5434,32.710587,True
640,-7.8,0.10000008,577.0,188.55792,34.743256,-0.10222893,0.14551064,-0.4515673,0.13607056,191.80655,31.778498,True
641,-7.4,0.10000008,689.0,185.98305,35.603172,-0.012357305,-0.14795913,-0.21466117,0.08573123,186.47781,40.04165,True
642,-7.0,0.10000008,775.0,184.85114,35.252216,0.10345022,0.17037493,-0.40940082,0.06105838,181.56305,31.7834,True
643,-6.6,0.10000008,857.0,181.81743,36.33175,0.19380374,-0.014107857,-0.26999044,-0.081127964,174.5645,37.423805,True
644,-6.2,0.10000008,989.0,177.02504,38.514076,-0.1249364,0.038228963,-0.2261011,-0.0132316295,181.74686,37.793987,True
645,-5.8,0.10000008,1068.0,171.99315,38.998497,0.17961006,-0.059197947,-0.16432594,-0.11658809,164.54282,41.479153,True
646,-5.4,0.10000008,1228.0,168.85413,40.10555,0.16058709,0.031373776,-0.14932296,-0.12507406,162.47281,39.73779,True
647,-5.0,0.10000008,1338.0,163.0567,42.31571,0.043124247,0.079880334,-0.13467087,-0.13419211,161.32555,40.1439,True
648,-4.6,0.10000008,1509.0,158.83258,42.83551,-0.053722415,-0.047308404,-0.09181888,-0.071242094,161.21849,44.414124,True
649,-4.2,0.10000008,1647.0,149.7087,44.749825,-0.11724048,0.1307789,-0.096656494,-0.12124007,154.5566,41.350006,True
650,-3.8000002,0.10000008,1859.0,143.42307,45.702118,-0.030233616,0.04053001,-0.01832433,-0.12286176,144.76749,44.46529,True
651,-3.4,0.10000008,2039.0,133.37753,47.33264,0.10793975,-0.052767266,0.0117267,-0.08899503,128.0327,49.516773,True
652,-2.9999995,0.10000008,2202.0,125.17717,48.514214,0.024307722,-0.0040652743,0.010753436,-0.09558191,123.99409,48.668976,True
653,-2.5999997,0.10000008,2555.0,114.753975,50.201458,-0.11225213,0.014303124,0.042218756,-0.08624505,120.36794,50.010887,True
654,-2.1999998,0.10000008,2741.0,101.60221,52.46998,0.1806802,0.034460444,0.07335711,-0.040458035,92.19746,52.0526,True
655,-1.8000001,0.10000008,2914.0,85.97522,53.494743,-0.013004412,-0.067457594,0.06829496,0.011007742,86.70682,56.249813,True
656,-1.4,0.10000008,3201.0,73.190605,55.95941,0.105722874,0.046571594,0.08158915,0.042488176,67.4298,54.489437,True
657,-0.99999964,0.10000008,3344.0,53.81473,57.640236,-0.08131616,0.057896115,0.087785386,0.016421458,58.334793,55.586308,True
658,-0.59999967,0.10000008,3643.0,35.27951,59.707195,-0.003734288,0.056338537,0.052377906,0.06347158,35.494087,57.46233,True
659,-0.19999993,0.10000008,3743.0,11.379382,63.332806,-0.11403013,0.1010088,-0.018753203,0.12864213,18.17359,59.582558,True
660,0.20000029,0.10000008,3796.0,-11.129532,61.7493,0.018787818,0.026962772,-0.0046739196,0.12940027,-12.268355,60.614983,True
661,0.6000004,0.10000008,3570.0,-34.541145,59.641167,-0.017987682,0.040626697,-0.046855174,0.10481229,-33.49771,58.0072,True
662,1.0,0.10000008,3398.0,-53.53938,57.591824,0.028314264,0.0385513,-0.050856434,0.06277895,-55.127983,56.10459,True
663,1.4000001,0.10000008,3088.0,-71.703125,55.3319,-0.022440389,-0.07913484,-0.064082496,0.017413827,-70.38517,58.731575,True
664,1.8000002,0.10000008,2985.0,-87.506134,54.30514,-0.07516127,0.074117005,-0.120560594,-0.014274757,-83.6129,51.797657,True
665,2.2000003,0.10000008,2665.0,-99.97797,52.481686,0.049446408,0.04280375,-0.022566222,-0.02607037,-102.50087,51.02071,True
666,2.6000004,0.10000008,2544.0,-114.18903,50.687653,0.0030882454,-0.07533008,-0.04891282,-0.062495466,-114.35473,53.624474,True
667,3.0,0.10000008,2298.0,-124.91478,49.208313,0.08012562,-0.109759584,-0.03361482,-0.0751649,-129.22101,53.743305,True
668,3.4,0.10000008,2007.0,-133.46461,46.80749,-0.1222832,-0.07795696,0.010724172,-0.095868565,-127.34487,50.045322,True
669,3.8000002,0.10000008,1844.0,-143.59492,45.415768,-0.0209412,-0.13714594,0.01556352,-0.053507794,-142.53523,50.599983,True
670,4.2000003,0.10000008,1667.0,-150.57976,44.133564,0.058892064,0.11277418,0.063222945,-0.1324927,-152.99713,41.047997,True
671,4.6000004,0.10000008,1432.0,-156.64008,42.880898,0.07040957,-0.035059687,0.08035507,-0.104065835,-159.74513,44.10054,True
672,5.0,0.10000008,1351.0,-164.0041,41.694645,-0.065365635,0.0070481333,0.10456528,-0.11970706,-161.28659,41.575966,True
673,5.4,0.10000008,1222.0,-168.5232,40.647614,0.13495801,-0.100963406,0.061056092,-0.037499763,-174.51219,44.3768,True
674,5.8,0.10000008,1041.0,-173.1549,40.02902,0.11207361,-0.097908646,0.11624213,-0.0026504528,-178.02374,43.444313,True
675,6.2000003,0.10000008,956.0,-175.21301,38.91748,-0.013228839,-0.14893895,0.14732768,-0.019408492,-174.6335,43.8077,True
676,6.6000004,0.10000008,812.0,-180.22696,36.122704,0.08085691,0.050355285,0.21064065,-0.033705246,-183.0577,35.007725,True
677,7.0,0.10000008,756.0,-185.17766,35.98703,0.10266062,-0.059078377,0.25955543,0.09058075,-189.05925,37.809834,True
678,7.4,0.10000008,686.0,-185.14226,35.627796,0.089721374,-0.06498568,0.22695339,0.02943866,-188.51172,37.553333,True
679,7.8,0.10000008,565.0,-189.71408,33.81741,-0.041507654,-0.13411579,0.23430173,0.028880596,-188.15312,37.60696,True
680,-7.8,0.16666675,502.0,190.54062,31.512894,0.09053047,0.10843044,-0.31111664,-0.07873384,187.87459,29.448322,True
681,-7.4,0.16666675,598.0,190.10867,32.59673,0.03452715,-0.11972723,-0.24580388,0.043240376,188.87282,35.791195,True
682,-7.0,0.16666675,632.0,184.03877,36.02603,0.047643974,0.040201858,-0.2635916,-0.07688284,182.36745,35.08087,True
683,-6.6,0.16666675,743.0,183.56458,34.814014,-0.05663546,0.016480092,-0.2627998,0.021584539,185.51678,34.46866,True
684,-6.2,0.16666675,769.0,179.47232,36.04866,-0.08679403,0.21310584,-0.35348576,0.06352015,182.22298,31.692,True
685,-5.8,0.16666675,923.0,173.36716,37.585373,-0.02615164,-0.0064899405,-0.16069575,-0.08127572,174.35493,37.772213,True
686,-5.4,0.16666675,1047.0,170.19685,39.82339,-0.08581374,0.16037011,-0.18901603,-0.05896424,173.29153,36.063152,True
687,-5.0,0.16666675,1173.0,164.23854,41.161602,-0.13503915,-0.0036726343,-0.107833266,-0.0573995,169.86336,41.651928,True
688,-4.6,0.16666675,1245.0,156.51595,42.757263,0.1339633,-0.033842064,-0.06826852,-0.12905683,150.58974,44.23771,True
689,-4.2,0.16666675,1517.0,151.8446,43.391296,0.0039403536,0.30098566,-0.06798776,-0.12622094,151.7015,36.340584,True
690,-3.8000002,0.16666675,1581.0,145.35243,45.43834,-0.1942108,-0.008678247,-0.046771675,-0.0686844,154.40627,46.61825,True
691,-3.4,0.16666675,1875.0,134.46635,46.627094,0.05245729,-0.12962031,-0.0067631416,-0.04402805,131.75511,51.68289,True
