log_light_to_mass_ratio,log_Omega,log_prob
-0.8823529411764706,1.2352941176470589,-1535861.25
-0.8235294117647058,1.2352941176470589,-1279182.5
-0.7647058823529411,1.2352941176470589,-1036249.25
-0.7058823529411764,1.2352941176470589,-817317.625
-0.6470588235294118,1.2352941176470589,-628622.6875
-0.5882352941176471,1.2352941176470589,-473519.375
-0.5294117647058824,1.2352941176470589,-350175.09375
-0.47058823529411764,1.2352941176470589,-257558.125
-0.4117647058823529,1.2352941176470589,-190852.171875
-0.3529411764705882,1.2352941176470589,-144326.640625
-0.2941176470588236,1.2352941176470589,-114067.359375
-0.23529411764705888,1.2352941176470589,-95038.3203125
-0.17647058823529416,1.2352941176470589,-83291.1484375
-0.11764705882352944,1.2352941176470589,-76564.84375
-0.05882352941176472,1.2352941176470589,-72866.3125
0.0,1.2352941176470589,-71062.8984375
0.05882352941176472,1.2352941176470589,-70463.9921875
0.11764705882352944,1.2352941176470589,-70676.234375
0.17647058823529416,1.2352941176470589,-71638.4921875
0.23529411764705888,1.2352941176470589,-73328.9609375
0.2941176470588236,1.2352941176470589,-75930.03125
0.3529411764705883,1.2352941176470589,-79139.6796875
